"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 06- 15","282.20","273.91","283.35","272.77","4.43M","0.91%"
"2020- 06- 12","279.65","283.35","284.15","274.50","6.23M","1.21%"
"2020- 06- 11","276.32","286.36","294.50","275.80","7.75M","-5.76%"
"2020- 06- 10","293.22","295.53","296.39","292.59","5.60M","-0.62%"
"2020- 06- 09","295.06","294.49","296.39","293.63","4.69M","-0.71%"
"2020- 06- 08","297.17","294.43","297.32","293.88","5.56M","1.21%"
"2020- 06- 07","293.61","293.61","293.61","293.61","","0.00%"
"2020- 06- 05","293.61","291.63","295.38","291.61","6.02M","2.56%"
"2020- 06- 04","286.29","286.00","287.75","284.20","3.82M","-0.25%"
"2020- 06- 03","287.02","285.20","287.93","284.93","5.57M","1.32%"
"2020- 06- 02","283.28","281.79","283.28","280.46","4.34M","0.82%"
"2020- 06- 01","280.97","279.07","281.49","278.57","3.91M","0.44%"
"2020- 05- 29","279.75","278.03","280.35","275.36","7.05M","0.45%"
"2020- 05- 28","278.50","280.03","282.04","277.81","4.63M","-0.20%"
"2020- 05- 27","279.05","277.78","279.05","272.86","5.15M","1.46%"
"2020- 05- 26","275.04","277.53","277.74","274.55","4.91M","1.29%"
"2020- 05- 22","271.55","270.76","271.72","269.50","2.30M","0.23%"
"2020- 05- 21","270.94","272.80","273.59","269.95","3.58M","-0.72%"
"2020- 05- 20","272.90","271.92","273.79","271.69","4.90M","1.63%"
"2020- 05- 19","268.52","270.61","272.25","268.34","4.92M","-0.94%"
"2020- 05- 18","271.08","269.32","272.70","269.06","6.77M","3.06%"
"2020- 05- 15","263.04","259.54","263.11","258.56","3.39M","0.45%"
"2020- 05- 14","261.86","256.33","262.00","253.97","7.74M","1.21%"
"2020- 05- 13","258.74","262.87","263.90","256.36","5.62M","-1.77%"
"2020- 05- 12","263.41","269.98","270.40","263.33","5.16M","-2.01%"
"2020- 05- 11","268.82","266.78","270.20","266.43","3.47M","0.01%"
"2020- 05- 08","268.78","267.53","269.14","266.38","3.21M","1.67%"
"2020- 05- 07","264.36","264.45","266.30","263.90","3.41M","1.18%"
"2020- 05- 06","261.27","264.71","265.11","261.14","3.02M","-0.67%"
"2020- 05- 05","263.04","263.45","265.81","262.60","4.44M","0.92%"
"2020- 05- 04","260.64","257.92","260.90","256.53","4.13M","0.32%"
"2020- 05- 03","259.82","259.82","259.82","259.82","","0.00%"
"2020- 05- 02","259.82","259.82","259.82","259.82","","0.00%"
"2020- 05- 01","259.82","262.14","262.85","258.74","4.79M","-2.73%"
"2020- 04- 30","267.10","268.08","268.58","265.23","7.39M","-0.87%"
"2020- 04- 29","269.45","267.98","271.00","266.91","6.77M","2.58%"
"2020- 04- 28","262.68","267.48","267.79","262.30","5.85M","-0.46%"
"2020- 04- 27","263.90","262.01","264.91","261.57","3.89M","1.45%"
"2020- 04- 24","260.14","258.00","260.70","255.94","4.77M","1.45%"
"2020- 04- 23","256.42","257.75","260.90","256.20","7.67M","-0.02%"
"2020- 04- 22","256.47","255.83","258.23","254.47","5.63M","2.20%"
"2020- 04- 21","250.95","254.25","255.49","250.00","6.53M","-3.06%"
"2020- 04- 20","258.86","259.65","263.10","258.58","6.50M","-1.80%"
"2020- 04- 17","263.61","262.31","264.00","259.50","6.74M","2.76%"
"2020- 04- 16","256.53","256.51","257.30","253.40","6.17M","0.51%"
"2020- 04- 15","255.24","255.08","256.90","253.11","4.89M","-2.18%"
"2020- 04- 14","260.92","258.24","261.63","257.21","6.63M","3.05%"
"2020- 04- 13","253.19","254.64","254.95","249.38","7.67M","-0.97%"
"2020- 04- 09","255.67","255.12","258.39","253.14","8.81M","1.48%"
"2020- 04- 08","251.93","246.24","253.05","244.05","6.96M","3.39%"
"2020- 04- 07","243.66","251.92","252.80","243.46","12.94M","0.05%"
"2020- 04- 06","243.53","236.96","245.30","235.93","7.62M","6.80%"
"2020- 04- 03","228.02","230.43","232.71","225.34","5.49M","-1.48%"
"2020- 04- 02","231.44","225.33","232.18","224.72","6.55M","2.34%"
"2020- 04- 01","226.15","227.92","231.05","224.13","13.71M","-4.51%"
"2020- 03- 31","236.82","239.45","241.94","235.44","10.39M","-1.49%"
"2020- 03- 30","240.39","234.92","241.10","232.97","8.73M","3.23%"
"2020- 03- 28","232.86","232.86","232.86","232.86","","0.00%"
"2020- 03- 27","232.86","232.70","239.64","230.66","11.17M","-3.07%"
"2020- 03- 26","240.24","229.27","241.44","228.85","12.41M","6.01%"
"2020- 03- 25","226.62","225.00","235.51","220.32","11.88M","1.28%"
"2020- 03- 24","223.75","216.39","224.30","214.83","13.16M","9.54%"
"2020- 03- 23","204.27","209.63","210.78","200.55","14.13M","-3.07%"
"2020- 03- 21","210.74","210.74","210.74","210.74","","0.00%"
"2020- 03- 20","210.74","222.80","224.56","210.05","11.53M","-4.36%"
"2020- 03- 19","220.34","218.43","226.00","212.11","12.44M","0.09%"
"2020- 03- 18","220.15","216.08","224.74","208.31","20.18M","-5.47%"
"2020- 03- 17","232.88","223.75","233.95","216.60","15.12M","6.55%"
"2020- 03- 16","218.57","222.85","234.77","218.14","17.27M","-11.74%"
"2020- 03- 14","247.64","247.64","247.64","247.64","","0.00%"
"2020- 03- 13","247.64","240.66","247.78","228.10","19.53M","9.34%"
"2020- 03- 12","226.48","234.94","243.68","225.81","24.67M","-9.67%"
"2020- 03- 11","250.73","256.66","257.72","247.62","11.52M","-4.96%"
"2020- 03- 10","263.81","260.48","263.81","250.00","10.88M","4.64%"
"2020- 03- 09","252.11","253.89","260.99","251.15","16.43M","-7.72%"
"2020- 03- 06","273.19","269.32","274.46","266.60","6.67M","-1.68%"
"2020- 03- 05","277.85","280.30","283.41","275.61","6.22M","-3.35%"
"2020- 03- 04","287.48","281.23","287.64","278.70","5.25M","4.14%"
"2020- 03- 03","276.04","284.34","288.32","273.36","9.81M","-2.76%"
"2020- 03- 02","283.87","274.00","284.04","270.49","12.43M","4.46%"
"2020- 02- 28","271.74","265.32","272.92","262.25","23.32M","-0.60%"
"2020- 02- 27","273.39","280.57","284.48","273.36","14.90M","-4.43%"
"2020- 02- 26","286.07","288.61","292.28","285.48","10.28M","-0.44%"
"2020- 02- 25","287.34","297.73","298.23","286.36","8.47M","-3.00%"
"2020- 02- 24","296.24","296.96","299.38","295.17","7.10M","-3.34%"
"2020- 02- 21","306.49","308.30","308.58","305.62","2.68M","-1.04%"
"2020- 02- 20","309.70","310.35","311.19","306.67","4.62M","-0.39%"
"2020- 02- 19","310.92","310.42","311.59","310.12","2.26M","0.48%"
"2020- 02- 18","309.43","309.24","309.82","308.03","3.00M","-0.27%"
"2020- 02- 17","310.28","310.28","310.28","310.28","","0.00%"
"2020- 02- 14","310.28","310.11","310.33","309.00","1.64M","0.17%"
"2020- 02- 13","309.76","308.60","310.72","308.36","2.04M","-0.10%"
"2020- 02- 12","310.06","309.56","310.27","309.17","2.12M","0.64%"
"2020- 02- 11","308.08","308.93","309.69","307.61","2.44M","0.18%"
"2020- 02- 10","307.52","304.39","307.56","304.35","2.25M","0.72%"
"2020- 02- 07","305.33","305.83","306.59","304.74","2.25M","-0.51%"
"2020- 02- 06","306.89","306.80","307.08","305.81","1.93M","0.34%"
"2020- 02- 05","305.85","305.40","306.08","303.87","3.05M","1.13%"
"2020- 02- 04","302.43","301.50","303.23","301.16","2.29M","1.54%"
"2020- 02- 03","297.84","297.12","299.67","297.03","3.27M","0.73%"
"2020- 01- 31","295.69","300.44","300.60","294.72","6.18M","-1.79%"
"2020- 01- 30","301.09","298.04","301.29","297.30","4.43M","0.31%"
"2020- 01- 29","300.15","301.78","301.94","299.92","2.75M","-0.10%"
"2020- 01- 28","300.45","298.70","301.22","298.22","3.56M","1.08%"
"2020- 01- 27","297.23","296.84","298.73","296.45","4.30M","-1.59%"
"2020- 01- 24","302.03","305.42","305.52","300.81","3.45M","-0.91%"
"2020- 01- 23","304.81","303.84","304.97","302.66","2.67M","0.10%"
"2020- 01- 22","304.51","305.31","305.92","304.32","2.77M","0.03%"
"2020- 01- 21","304.43","304.08","305.22","304.00","2.76M","-0.21%"
"2020- 01- 17","305.06","304.77","305.20","304.20","2.22M","0.34%"
"2020- 01- 16","304.03","302.94","304.04","302.71","2.58M","0.84%"
"2020- 01- 15","301.51","300.81","302.30","300.69","2.82M","0.22%"
"2020- 01- 14","300.84","300.89","301.91","300.32","2.62M","-0.13%"
"2020- 01- 13","301.24","299.91","301.32","299.48","2.74M","0.66%"
"2020- 01- 10","299.26","300.74","300.86","298.79","3.67M","-0.29%"
"2020- 01- 09","300.12","299.73","300.19","299.09","2.17M","0.69%"
"2020- 01- 08","298.06","296.71","299.31","296.47","3.72M","0.52%"
"2020- 01- 07","296.53","296.82","297.27","296.06","2.38M","-0.28%"
"2020- 01- 06","297.35","294.42","297.42","294.35","2.78M","0.37%"
"2020- 01- 03","296.24","295.22","297.36","295.04","3.25M","-0.73%"
"2020- 01- 02","298.42","297.29","298.45","296.34","3.15M","0.89%"
"2019- 12- 31","295.80","294.53","295.99","294.17","2.51M","0.26%"
"2019- 12- 30","295.04","296.75","296.84","294.51","2.35M","-0.55%"
"2019- 12- 27","296.67","297.51","297.51","296.15","2.23M","0.00%"
"2019- 12- 26","296.67","295.56","296.69","295.52","2.39M","0.51%"
"2019- 12- 24","295.16","295.36","295.40","294.85","1.31M","0.00%"
"2019- 12- 23","295.16","295.49","295.53","294.99","2.33M","-0.38%"
"2019- 12- 20","296.30","295.89","296.76","295.78","4.99M","0.51%"
"2019- 12- 19","294.80","293.78","294.88","293.75","2.33M","0.42%"
"2019- 12- 18","293.58","294.02","294.22","293.57","3.30M","0.01%"
"2019- 12- 17","293.56","293.99","294.19","293.50","3.66M","0.02%"
"2019- 12- 16","293.50","293.26","294.11","293.22","3.14M","0.71%"
"2019- 12- 13","291.44","291.09","292.76","290.30","3.52M","0.04%"
"2019- 12- 12","291.33","288.85","292.10","288.61","3.28M","0.88%"
"2019- 12- 11","288.79","288.45","289.08","288.08","1.84M","0.26%"
"2019- 12- 10","288.04","288.31","288.94","287.35","1.82M","-0.09%"
"2019- 12- 09","288.31","288.87","289.52","288.27","1.48M","-0.30%"
"2019- 12- 06","289.19","288.58","289.65","288.55","1.61M","0.89%"
"2019- 12- 05","286.64","286.83","286.83","285.29","1.60M","0.19%"
"2019- 12- 04","286.11","285.41","286.70","285.07","3.19M","0.64%"
"2019- 12- 03","284.29","283.52","284.43","282.10","3.25M","-0.70%"
"2019- 12- 02","286.30","289.03","289.03","285.84","4.42M","-0.81%"
"2019- 11- 29","288.65","289.25","289.48","288.48","1.99M","-0.38%"
"2019- 11- 27","289.76","289.06","289.78","288.76","1.64M","0.47%"
"2019- 11- 26","288.40","287.91","288.68","287.57","1.80M","0.20%"
"2019- 11- 25","287.82","286.60","287.84","286.57","2.05M","0.76%"
"2019- 11- 22","285.65","285.75","285.86","284.60","1.27M","0.22%"
"2019- 11- 21","285.02","285.52","285.64","284.17","2.31M","-0.15%"
"2019- 11- 20","285.46","285.91","286.42","283.89","2.83M","-0.35%"
"2019- 11- 19","286.47","287.24","287.24","285.88","3.30M","-0.05%"
"2019- 11- 18","286.61","286.18","286.85","285.71","2.29M","0.06%"
"2019- 11- 15","286.43","285.64","286.43","285.00","1.89M","0.75%"
"2019- 11- 14","284.31","283.64","284.40","282.99","2.25M","0.13%"
"2019- 11- 13","283.93","282.83","284.32","282.59","1.73M","0.04%"
"2019- 11- 12","283.81","283.58","284.72","283.03","1.74M","0.20%"
"2019- 11- 11","283.25","282.43","283.37","282.24","1.13M","-0.19%"
"2019- 11- 08","283.80","282.74","283.80","282.00","2.33M","0.24%"
"2019- 11- 07","283.11","283.46","284.23","282.58","2.70M","0.35%"
"2019- 11- 06","282.11","282.04","282.34","281.12","1.46M","0.05%"
"2019- 11- 05","281.96","282.58","282.82","281.71","3.00M","-0.13%"
"2019- 11- 04","282.32","282.79","282.90","281.96","3.80M","0.40%"
"2019- 11- 01","281.20","280.05","281.21","279.91","2.37M","0.95%"
"2019- 10- 31","278.55","279.35","279.35","277.15","2.31M","-0.32%"
"2019- 10- 30","279.45","278.69","279.69","277.38","1.82M","0.35%"
"2019- 10- 29","278.47","278.32","279.43","278.18","1.60M","-0.06%"
"2019- 10- 28","278.65","278.22","279.07","278.22","1.80M","0.58%"
"2019- 10- 25","277.04","275.33","277.54","275.28","5.50M","0.42%"
"2019- 10- 24","275.89","276.38","276.50","275.05","2.22M","0.16%"
"2019- 10- 23","275.44","274.41","275.48","274.18","1.30M","0.29%"
"2019- 10- 22","274.63","276.09","276.33","274.52","1.60M","-0.35%"
"2019- 10- 21","275.60","275.05","275.72","274.57","3.02M","0.70%"
"2019- 10- 18","273.69","274.36","274.97","272.81","1.15M","-0.41%"
"2019- 10- 17","274.82","275.24","275.72","274.19","3.10M","0.27%"
"2019- 10- 16","274.08","274.07","274.73","273.62","1.15M","-0.16%"
"2019- 10- 15","274.51","272.87","275.25","272.77","1.79M","0.97%"
"2019- 10- 14","271.88","271.79","272.45","271.48","1.22M","-0.09%"
"2019- 10- 11","272.13","272.10","274.35","271.94","2.81M","1.04%"
"2019- 10- 10","269.32","267.42","270.20","267.25","1.58M","0.68%"
"2019- 10- 09","267.50","267.04","268.44","266.39","1.97M","0.93%"
"2019- 10- 08","265.03","267.28","268.02","264.96","2.16M","-1.55%"
"2019- 10- 07","269.21","269.56","271.16","268.90","1.83M","-0.43%"
"2019- 10- 04","270.37","267.45","270.56","267.36","1.91M","1.39%"
"2019- 10- 03","266.67","264.35","266.73","261.59","3.00M","0.79%"
"2019- 10- 02","264.57","267.73","267.73","263.25","4.47M","-1.76%"
"2019- 10- 01","269.32","273.44","274.08","269.09","3.73M","-1.20%"
"2019- 09- 30","272.60","271.82","273.26","271.79","2.74M","0.49%"
"2019- 09- 27","271.26","273.56","273.59","269.72","2.84M","-0.56%"
"2019- 09- 26","272.79","273.34","273.55","271.35","2.36M","-0.67%"
"2019- 09- 25","274.63","273.08","275.08","271.60","2.65M","0.61%"
"2019- 09- 24","272.96","276.31","276.68","272.06","5.13M","-0.83%"
"2019- 09- 23","275.24","274.59","275.90","274.33","1.30M","0.07%"
"2019- 09- 20","275.05","277.18","277.41","274.50","2.06M","-0.54%"
"2019- 09- 19","276.53","277.00","277.98","276.23","2.27M","-0.02%"
"2019- 09- 18","276.59","276.00","276.68","273.95","2.03M","0.06%"
"2019- 09- 17","276.42","275.46","276.48","275.34","1.79M","0.27%"
"2019- 09- 16","275.67","275.38","276.10","275.04","1.43M","-0.33%"
"2019- 09- 13","276.58","277.21","277.54","276.15","2.29M","-0.03%"
"2019- 09- 12","276.65","276.71","277.80","275.94","2.43M","0.29%"
"2019- 09- 11","275.84","274.15","275.84","273.50","2.08M","0.72%"
"2019- 09- 10","273.87","273.11","273.88","271.87","1.87M","0.02%"
"2019- 09- 09","273.81","274.80","274.82","272.96","2.16M","0.03%"
"2019- 09- 06","273.74","273.93","274.39","273.19","1.89M","0.07%"
"2019- 09- 05","273.54","272.57","274.44","272.46","1.76M","1.32%"
"2019- 09- 04","269.97","269.25","270.06","268.48","1.49M","1.07%"
"2019- 09- 03","267.11","266.83","267.80","265.68","3.37M","-0.55%"
"2019- 08- 30","268.60","270.15","270.21","267.66","4.21M","-0.04%"
"2019- 08- 29","268.71","267.91","269.23","266.90","3.13M","1.30%"
"2019- 08- 28","265.26","262.73","265.45","262.00","3.12M","0.69%"
"2019- 08- 27","263.43","265.92","266.26","262.71","2.49M","-0.39%"
"2019- 08- 26","264.47","263.81","264.47","262.27","2.27M","1.11%"
"2019- 08- 23","261.57","267.19","268.84","260.33","4.22M","-2.57%"
"2019- 08- 22","268.46","269.28","269.91","266.70","1.89M","-0.04%"
"2019- 08- 21","268.56","268.58","268.93","267.92","2.01M","0.81%"
"2019- 08- 20","266.40","267.98","268.49","266.29","1.87M","-0.77%"
"2019- 08- 19","268.48","268.36","269.14","267.64","1.43M","1.23%"
"2019- 08- 16","265.22","263.07","265.68","263.02","2.43M","1.47%"
"2019- 08- 15","261.39","261.62","262.27","259.34","2.78M","0.31%"
"2019- 08- 14","260.57","264.56","265.15","260.57","4.35M","-3.01%"
"2019- 08- 13","268.66","264.22","270.10","263.91","3.41M","1.55%"
"2019- 08- 12","264.56","266.24","266.79","263.56","2.10M","-1.17%"
"2019- 08- 09","267.70","268.72","269.29","266.00","2.62M","-0.70%"
"2019- 08- 08","269.58","266.00","269.59","265.40","3.62M","1.95%"
"2019- 08- 07","264.42","261.16","265.23","258.99","4.26M","0.07%"
"2019- 08- 06","264.24","262.53","264.47","261.06","4.37M","1.29%"
"2019- 08- 05","260.88","264.57","264.68","258.70","7.35M","-2.95%"
"2019- 08- 02","268.81","269.89","270.08","267.15","5.31M","-0.73%"
"2019- 08- 01","270.79","273.28","276.28","269.94","6.92M","-0.84%"
"2019- 07- 31","273.08","276.39","276.61","271.07","4.91M","-1.13%"
"2019- 07- 30","276.21","275.45","276.56","275.04","1.75M","-0.24%"
"2019- 07- 29","276.88","277.23","277.27","276.26","2.93M","-0.18%"
"2019- 07- 26","277.38","276.20","277.55","276.10","1.80M","0.72%"
"2019- 07- 25","275.41","276.41","276.41","274.68","1.87M","-0.49%"
"2019- 07- 24","276.76","274.78","276.79","274.67","1.67M","0.46%"
"2019- 07- 23","275.49","274.71","275.50","273.89","1.75M","0.69%"
"2019- 07- 22","273.61","273.32","274.11","272.79","1.30M","0.24%"
"2019- 07- 19","272.95","275.52","275.54","272.70","2.32M","-0.54%"
"2019- 07- 18","274.42","272.91","274.79","272.47","3.46M","0.37%"
"2019- 07- 17","273.42","275.28","275.40","273.42","1.76M","-0.68%"
"2019- 07- 16","275.28","276.12","276.26","274.99","1.56M","-0.33%"
"2019- 07- 15","276.18","276.53","276.55","275.71","1.47M","0.03%"
"2019- 07- 12","276.11","275.39","276.19","275.06","2.93M","0.49%"
"2019- 07- 11","274.76","274.87","275.11","273.85","2.25M","0.20%"
"2019- 07- 10","274.21","274.02","275.19","273.46","2.85M","0.47%"
"2019- 07- 09","272.94","271.40","273.22","271.34","2.53M","0.12%"
"2019- 07- 08","272.60","272.79","273.06","272.03","3.13M","-0.50%"
"2019- 07- 05","273.97","273.14","274.25","271.86","3.36M","-0.13%"
"2019- 07- 03","274.32","272.91","274.37","272.76","2.34M","0.77%"
"2019- 07- 02","272.23","271.47","272.25","270.62","3.04M","0.29%"
"2019- 07- 01","271.44","272.46","272.65","270.30","4.51M","0.85%"
"2019- 06- 28","269.15","268.70","269.55","268.18","2.88M","0.55%"
"2019- 06- 27","267.67","267.49","268.19","267.17","2.05M","-0.17%"
"2019- 06- 26","268.12","269.30","269.82","268.02","2.99M","-0.10%"
"2019- 06- 25","268.38","271.10","271.13","268.27","2.29M","-0.99%"
"2019- 06- 24","271.06","271.59","271.92","270.90","3.52M","-0.13%"
"2019- 06- 21","271.41","271.53","272.79","271.17","2.23M","-0.12%"
"2019- 06- 20","271.73","271.94","272.19","269.73","3.29M","0.93%"
"2019- 06- 19","269.22","268.74","269.72","267.76","1.68M","0.26%"
"2019- 06- 18","268.51","267.65","269.66","267.30","2.34M","1.00%"
"2019- 06- 17","265.86","265.94","266.56","265.62","1.78M","0.09%"
"2019- 06- 14","265.62","265.71","266.29","264.91","1.20M","-0.15%"
"2019- 06- 13","266.02","265.82","266.36","265.11","1.81M","0.45%"
"2019- 06- 12","264.84","265.12","265.70","264.36","1.71M","-0.19%"
"2019- 06- 11","265.34","267.25","267.65","264.69","1.89M","-0.02%"
"2019- 06- 10","265.39","265.76","267.10","265.30","2.85M","0.47%"
"2019- 06- 07","264.15","262.62","265.29","262.45","1.88M","1.00%"
"2019- 06- 06","261.54","260.17","262.25","259.51","2.28M","0.65%"
"2019- 06- 05","259.85","259.24","259.88","257.42","2.65M","0.85%"
"2019- 06- 04","257.67","254.48","257.76","254.03","3.54M","2.20%"
"2019- 06- 03","252.12","252.83","253.96","250.77","3.83M","-0.30%"
"2019- 05- 31","252.87","253.63","254.49","252.77","3.70M","-1.34%"
"2019- 05- 30","256.30","256.28","257.18","255.14","2.98M","0.28%"
"2019- 05- 29","255.59","256.13","256.52","254.10","4.59M","-0.69%"
"2019- 05- 28","257.36","259.96","260.96","257.29","2.57M","-0.90%"
"2019- 05- 24","259.69","260.60","260.99","259.06","1.83M","0.17%"
"2019- 05- 23","259.24","260.08","260.10","257.68","3.81M","-1.17%"
"2019- 05- 22","262.31","262.12","263.29","261.87","3.42M","-0.27%"
"2019- 05- 21","263.03","262.50","263.51","262.25","2.76M","0.85%"
"2019- 05- 20","260.82","260.90","262.11","260.02","2.76M","-0.68%"
"2019- 05- 17","262.61","261.89","265.02","261.86","2.72M","-0.61%"
"2019- 05- 16","264.21","262.47","265.60","262.45","3.22M","0.92%"
"2019- 05- 15","261.81","258.63","262.45","258.40","2.44M","0.59%"
"2019- 05- 14","260.27","258.99","261.82","258.84","4.70M","0.87%"
"2019- 05- 13","258.03","259.37","260.34","257.07","5.55M","-2.45%"
"2019- 05- 10","264.52","262.37","265.38","259.27","3.13M","0.47%"
"2019- 05- 09","263.29","261.94","263.84","260.20","3.09M","-0.31%"
"2019- 05- 08","264.10","264.14","265.82","263.47","2.66M","-0.20%"
"2019- 05- 07","264.62","266.48","267.08","262.48","4.75M","-1.62%"
"2019- 05- 06","268.98","265.65","269.36","265.31","3.97M","-0.40%"
"2019- 05- 03","270.05","268.92","270.32","268.70","1.97M","0.95%"
"2019- 05- 02","267.51","267.88","268.80","265.93","3.01M","-0.20%"
"2019- 05- 01","268.04","270.68","270.87","268.00","2.67M","-0.73%"
"2019- 04- 30","270.01","269.56","270.31","268.11","2.02M","0.06%"
"2019- 04- 29","269.84","269.56","270.41","269.46","1.89M","0.13%"
"2019- 04- 26","269.50","268.28","269.54","267.46","2.17M","0.46%"
